Transaction Hash,Status,Method,BlockNo,DateTime (UTC),From,From_Nametag,To,To_Nametag,Amount,Value (USD)
"0x92e0e304b18804e13c3e1eb0196d1a46cd05f60e9b09614a7d07e8a2eae05548","Success","Transfer","9510784","2025-10-28 20:11:00","0xdB84e27b7CaFb453298057Bcf6B7cd97fc988e62","","0x1A462637f6eCAbe092C59F32be81700ddF2ea5A1","","5,000,000","$0.00",""
"0xcd70bb03461359c4ff82e8b90e559f0b0fef5228e298a5da6601140117c902bb","Success","Transfer","9510784","2025-10-28 20:11:00","0xdB84e27b7CaFb453298057Bcf6B7cd97fc988e62","","0xAd126Bfd9F1781085E15cF9Fd0405A371Fd22FD8","","5,000,000","$0.00",""
"0x72758050934999031f0dd4d45cc5c61ba63d32688fc9df1cc5529f31a8fd56ad","Success","Transfer","9510784","2025-10-28 20:11:00","0xdB84e27b7CaFb453298057Bcf6B7cd97fc988e62","","0xdB84e27b7CaFb453298057Bcf6B7cd97fc988e62","","10,000,000","$0.00",""
"0x4f98b50b29fecedae6506b2fbb504078ef36ea05c35be3d954c59331c85a88b4","Success","Transfer","9510784","2025-10-28 20:11:00","0xdB84e27b7CaFb453298057Bcf6B7cd97fc988e62","","0xdB84e27b7CaFb453298057Bcf6B7cd97fc988e62","","15,000,000","$0.00",""
"0xec1bce3e5e72a7794fe522d527c2d5c796a836bd70b830884278f29b9fc31d15","Success","Transfer","9510784","2025-10-28 20:11:00","0xdB84e27b7CaFb453298057Bcf6B7cd97fc988e62","","0xdB84e27b7CaFb453298057Bcf6B7cd97fc988e62","","15,000,000","$0.00",""
"0x20928ca668dfb28f4754b0164d8baf5b88e5ce2962ac1da8845cffeab7fd4772","Success","Transfer","9510784","2025-10-28 20:11:00","0xdB84e27b7CaFb453298057Bcf6B7cd97fc988e62","","0xA4F6E47A2d3a4B0f330C04fCb9c9D4B34A66232F","","20,000,000","$0.00",""
"0x5b8e0f123588e271fe4e19ef452c31b97e67c97f67d1fce994809b5575383f27","Success","Transfer","9510783","2025-10-28 20:10:48","0xdB84e27b7CaFb453298057Bcf6B7cd97fc988e62","","0xAF8021201524b1E487350F48D5609dFE7ecBb529","","30,000,000","$0.00",""
"0x55cb389ed014b31922aefa6d1d48031d356ebb78f58af45f61df7a0df1bfd003","Success","0x60806040","9510771","2025-10-28 20:08:24","0x0000000000000000000000000000000000000000","","0xdB84e27b7CaFb453298057Bcf6B7cd97fc988e62","","100,000,000","$0.00",""
